	x	exp(x)		exp'(x)		exp'(x)		exp''(x)	exp''(x)

				anal. forma	dife. forma	anal. forma	dife. forma

       0.28       1.33	         1.33	           1.33	          1.33	           0.00
       0.28       1.33	         1.33	           1.33	          1.33	           0.00
       0.28       1.33	         1.33	           1.33	          1.33	           0.00
       0.29       1.33	         1.33	           1.33	          1.33	           0.00
       0.29       1.33	         1.33	           1.33	          1.33	           0.00
       0.29       1.33	         1.33	           1.33	          1.33	           0.00
       0.29       1.34	         1.34	           1.33	          1.34	           0.00
       0.29       1.34	         1.34	           1.34	          1.34	           0.00
       0.29       1.34	         1.34	           1.34	          1.34	           0.00
       0.29       1.34	         1.34	           1.34	          1.34	           0.00
       0.29       1.34	         1.34	           1.34	          1.34	           0.00
       0.29       1.34	         1.34	           1.34	          1.34	           0.00
       0.29       1.34	         1.34	           1.34	          1.34	           0.00
       0.30       1.34	         1.34	           1.34	          1.34	           0.00
       0.30       1.35	         1.35	           1.35	          1.35	           0.00
       0.30       1.35	         1.35	           1.35	          1.35	           0.00
       0.30       1.35	         1.35	           1.35	          1.35	           0.00
       0.30       1.35	         1.35	           1.35	          1.35	           0.00
       0.30       1.35	         1.35	           1.35	          1.35	           0.00
       0.30       1.35	         1.35	           1.35	          1.35	           0.00
       0.30       1.35	         1.35	           1.35	          1.35	           0.00
       0.30       1.36	         1.36	           1.35	          1.36	           0.00
       0.30       1.36	         1.36	           1.36	          1.36	           0.00
       0.31       1.36	         1.36	           1.36	          1.36	           0.00
       0.31       1.36	         1.36	           1.36	          1.36	           0.00
       0.31       1.36	         1.36	           1.36	          1.36	           0.00
       0.31       1.36	         1.36	           1.36	          1.36	           0.00
       0.31       1.36	         1.36	           1.36	          1.36	           0.00
       0.31       1.36	         1.36	           1.36	          1.36	           0.00
       0.31       1.37	         1.37	           1.37	          1.37	           0.00
       0.31       1.37	         1.37	           1.37	          1.37	           0.00
       0.31       1.37	         1.37	           1.37	          1.37	           0.00
       0.31       1.37	         1.37	           1.37	          1.37	           0.00
       0.32       1.37	         1.37	           1.37	          1.37	           0.00
       0.32       1.37	         1.37	           1.37	          1.37	           0.00
       0.32       1.37	         1.37	           1.37	          1.37	           0.00
       0.32       1.38	         1.38	           1.38	          1.38	           0.00
       0.32       1.38	         1.38	           1.38	          1.38	           0.00
       0.32       1.38	         1.38	           1.38	          1.38	           0.00
       0.32       1.38	         1.38	           1.38	          1.38	           0.00
       0.32       1.38	         1.38	           1.38	          1.38	           0.00
       0.32       1.38	         1.38	           1.38	          1.38	           0.00
       0.32       1.38	         1.38	           1.38	          1.38	           0.00
       0.33       1.39	         1.39	           1.38	          1.39	           0.00
